ANO;MÊS;UNIDADE DA FEDERAÇÃO;REFINARIA;MATÉRIA PRIMA;PROCESSADO
1990;JUL;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL;0
1990;ABR;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL;0
1990;JAN;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL;0
1990;DEZ;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL;0
1990;MAR;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL;0
1990;FEV;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL;0
1990;JAN;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;424254
1990;DEZ;PARANÁ;REPAR;PETRÓLEO NACIONAL;286013
1990;MAR;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;734213
1990;FEV;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;713879
1990;NOV;PARANÁ;REPAR;PETRÓLEO NACIONAL;390831
1990;AGO;PARANÁ;REPAR;PETRÓLEO NACIONAL;372218
1990;JUL;PARANÁ;REPAR;PETRÓLEO NACIONAL;364569
1990;OUT;PARANÁ;REPAR;PETRÓLEO NACIONAL;372120
1990;SET;PARANÁ;REPAR;PETRÓLEO NACIONAL;292300
1990;ABR;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;746277
1990;NOV;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;772388
1990;OUT;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;738306
1990;JAN;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL;0
1990;DEZ;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;803981
1990;SET;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;733848
1990;JUN;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;758565
1990;MAI;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;885400
1990;AGO;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;670177
1990;JUL;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;848786
1990;ABR;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL;356024
1990;JAN;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;224387
1990;DEZ;BAHIA;RLAM;PETRÓLEO NACIONAL;625270
1990;MAR;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;401822
1990;FEV;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;297442
1990;NOV;BAHIA;RLAM;PETRÓLEO NACIONAL;594156
1990;AGO;BAHIA;RLAM;PETRÓLEO NACIONAL;554503
1990;JUL;BAHIA;RLAM;PETRÓLEO NACIONAL;564529
1990;OUT;BAHIA;RLAM;PETRÓLEO NACIONAL;626782
1990;SET;BAHIA;RLAM;PETRÓLEO NACIONAL;605222
1990;ABR;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;306463
1990;NOV;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;0
1990;OUT;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;97638
1990;JAN;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;36935
1990;DEZ;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;239436
1990;SET;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;223592
1990;JUN;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;339199
1990;MAI;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;506939
1990;AGO;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;366313
1990;JUL;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;263247
1990;JUN;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;512580
1990;MAI;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;571460
1990;AGO;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;508283
1990;JUL;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;504265
1990;ABR;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;546076
1990;JAN;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;189139
1990;DEZ;BAHIA;DAX OIL;OUTRAS CARGAS;0
1990;MAR;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;383874
1990;FEV;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;153200
1990;SET;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;566730
1990;ABR;BAHIA;RLAM;PETRÓLEO NACIONAL;557600
1990;MAR;BAHIA;RLAM;PETRÓLEO NACIONAL;625412
1990;JUN;BAHIA;RLAM;PETRÓLEO NACIONAL;602769
1990;MAI;BAHIA;RLAM;PETRÓLEO NACIONAL;594652
1990;FEV;BAHIA;RLAM;PETRÓLEO NACIONAL;569255
1990;NOV;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;491158
1990;OUT;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;533599
1990;JAN;BAHIA;RLAM;PETRÓLEO NACIONAL;490305
1990;DEZ;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;575969
1990;MAR;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;0
1990;FEV;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;0
1990;MAI;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;0
1990;ABR;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;0
1990;JAN;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;0
1990;OUT;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;14618
1990;SET;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;7569
1990;DEZ;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;48012
1990;NOV;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;9950
1990;JUN;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;0
1990;JAN;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL;439241
1990;DEZ;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;0
1990;MAR;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL;669101
1990;FEV;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL;636236
1990;NOV;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;5237
1990;AGO;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;731
1990;JUL;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;0
1990;OUT;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;0
1990;SET;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;0
1990;AGO;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;69542
1990;JUL;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;26756
1990;OUT;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;112995
1990;SET;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;195405
1990;JUN;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;61813
1990;MAR;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;42578
1990;FEV;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;41062
1990;MAI;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;90812
1990;ABR;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;18728
1990;NOV;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;59022
1990;JUN;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;32394
1990;MAI;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;39214
1990;AGO;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;480
1990;JUL;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;11983
1990;ABR;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;44118
1990;JAN;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;59085
1990;DEZ;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;63645
1990;MAR;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;9222
1990;FEV;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;103028
1990;MAR;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;317132
1990;FEV;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;213902
1990;MAI;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;290488
1990;ABR;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;275395
1990;JAN;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;183388
1990;OUT;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;580113
1990;SET;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;442847
1990;DEZ;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;500824
1990;NOV;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;575694
1990;JUN;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;280856
1990;JAN;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;7292
1990;DEZ;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;297691
1990;MAR;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;21545
1990;FEV;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;18949
1990;NOV;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;305411
1990;AGO;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;264225
1990;JUL;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;324370
1990;OUT;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;300539
1990;SET;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;299083
1990;AGO;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;619491
1990;JUL;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;620515
1990;OUT;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;688658
1990;SET;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;703520
1990;JUN;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;586054
1990;MAR;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;518236
1990;FEV;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;479867
1990;MAI;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;495371
1990;ABR;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;426856
1990;NOV;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;472132
1990;JUN;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;611962
1990;MAI;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;500312
1990;AGO;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;586865
1990;JUL;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;594988
1990;ABR;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;363225
1990;JAN;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;512333
1990;DEZ;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;500906
1990;MAR;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;624216
1990;FEV;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;597615
1990;MAI;AMAZONAS;REMAN;PETRÓLEO IMPORTADO;194
1990;ABR;AMAZONAS;REMAN;PETRÓLEO IMPORTADO;639
1990;JUL;AMAZONAS;REMAN;PETRÓLEO IMPORTADO;220
1990;JUN;AMAZONAS;REMAN;PETRÓLEO IMPORTADO;288
1990;MAR;AMAZONAS;REMAN;PETRÓLEO IMPORTADO;1880
1990;DEZ;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;521400
1990;NOV;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;926282
1990;FEV;AMAZONAS;REMAN;PETRÓLEO IMPORTADO;18231
1990;JAN;AMAZONAS;REMAN;PETRÓLEO IMPORTADO;5685
1990;AGO;AMAZONAS;REMAN;PETRÓLEO IMPORTADO;0
1990;MAR;SÃO PAULO;RECAP;PETRÓLEO IMPORTADO;0
1990;FEV;SÃO PAULO;RECAP;PETRÓLEO IMPORTADO;0
1990;MAI;SÃO PAULO;RECAP;PETRÓLEO IMPORTADO;0
1990;ABR;SÃO PAULO;RECAP;PETRÓLEO IMPORTADO;0
1990;JAN;SÃO PAULO;RECAP;PETRÓLEO IMPORTADO;0
1990;OUT;AMAZONAS;REMAN;PETRÓLEO IMPORTADO;24300
1990;SET;AMAZONAS;REMAN;PETRÓLEO IMPORTADO;0
1990;DEZ;AMAZONAS;REMAN;PETRÓLEO IMPORTADO;21498
1990;NOV;AMAZONAS;REMAN;PETRÓLEO IMPORTADO;1271
1990;OUT;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;25713
1990;SET;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;24658
1990;DEZ;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;23886
1990;NOV;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;16848
1990;AGO;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;22793
1990;MAI;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;15402
1990;ABR;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;17495
1990;JUL;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;22383
1990;JUN;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;20976
1990;JAN;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;373058
1990;AGO;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;925047
1990;JUL;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;627809
1990;OUT;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;800897
1990;SET;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;844781
1990;JUN;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;574900
1990;MAR;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;506584
1990;FEV;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;610364
1990;MAI;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;571913
1990;ABR;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;256109
1990;JAN;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;585300
1990;OUT;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;0
1990;SET;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;0
1990;DEZ;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;0
1990;NOV;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;0
1990;AGO;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;0
1990;MAI;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;0
1990;ABR;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;0
1990;JUL;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;0
1990;JUN;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;0
1990;JAN;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;0
1990;AGO;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;0
1990;JUL;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;0
1990;OUT;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;0
1990;SET;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;0
1990;JUN;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;0
1990;MAR;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;0
1990;FEV;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;0
1990;MAI;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;0
1990;ABR;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;0
1990;MAR;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL;0
1990;FEV;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL;0
1990;MAI;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL;0
1990;ABR;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL;0
1990;JAN;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL;0
1990;OUT;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL;0
1990;SET;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL;0
1990;DEZ;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL;0
1990;NOV;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL;0
1990;JUN;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL;0
1990;JAN;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;0
1990;DEZ;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL;0
1990;MAR;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;0
1990;FEV;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;0
1990;NOV;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL;0
1990;AGO;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL;0
1990;JUL;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL;0
1990;OUT;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL;0
1990;SET;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL;0
1990;DEZ;SÃO PAULO;RPBC;PETRÓLEO IMPORTADO;68574
1990;NOV;SÃO PAULO;RPBC;PETRÓLEO IMPORTADO;73152
1990;FEV;BAHIA;RLAM;PETRÓLEO IMPORTADO;13310
1990;JAN;BAHIA;RLAM;PETRÓLEO IMPORTADO;6478
1990;OUT;SÃO PAULO;RPBC;PETRÓLEO IMPORTADO;0
1990;JUL;SÃO PAULO;RPBC;PETRÓLEO IMPORTADO;0
1990;JUN;SÃO PAULO;RPBC;PETRÓLEO IMPORTADO;2785
1990;SET;SÃO PAULO;RPBC;PETRÓLEO IMPORTADO;3603
1990;AGO;SÃO PAULO;RPBC;PETRÓLEO IMPORTADO;30084
1990;MAR;BAHIA;RLAM;PETRÓLEO IMPORTADO;5081
1990;OUT;BAHIA;RLAM;PETRÓLEO IMPORTADO;18273
1990;SET;BAHIA;RLAM;PETRÓLEO IMPORTADO;18518
1990;DEZ;BAHIA;RLAM;PETRÓLEO IMPORTADO;9431
1990;NOV;BAHIA;RLAM;PETRÓLEO IMPORTADO;9590
1990;AGO;BAHIA;RLAM;PETRÓLEO IMPORTADO;17868
1990;MAI;BAHIA;RLAM;PETRÓLEO IMPORTADO;12926
1990;ABR;BAHIA;RLAM;PETRÓLEO IMPORTADO;6840
1990;JUL;BAHIA;RLAM;PETRÓLEO IMPORTADO;15517
1990;JUN;BAHIA;RLAM;PETRÓLEO IMPORTADO;3069
1990;MAI;BAHIA;DAX OIL;PETRÓLEO NACIONAL;0
1990;ABR;BAHIA;DAX OIL;PETRÓLEO NACIONAL;0
1990;JUL;BAHIA;DAX OIL;PETRÓLEO NACIONAL;0
1990;JUN;BAHIA;DAX OIL;PETRÓLEO NACIONAL;0
1990;MAR;BAHIA;DAX OIL;PETRÓLEO NACIONAL;0
1990;DEZ;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;0
1990;NOV;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;0
1990;FEV;BAHIA;DAX OIL;PETRÓLEO NACIONAL;0
1990;JAN;BAHIA;DAX OIL;PETRÓLEO NACIONAL;0
1990;AGO;BAHIA;DAX OIL;PETRÓLEO NACIONAL;0
1990;MAR;SÃO PAULO;RPBC;PETRÓLEO IMPORTADO;1268
1990;FEV;SÃO PAULO;RPBC;PETRÓLEO IMPORTADO;308
1990;MAI;SÃO PAULO;RPBC;PETRÓLEO IMPORTADO;21257
1990;ABR;SÃO PAULO;RPBC;PETRÓLEO IMPORTADO;0
1990;JAN;SÃO PAULO;RPBC;PETRÓLEO IMPORTADO;2910
1990;OUT;BAHIA;DAX OIL;PETRÓLEO NACIONAL;0
1990;SET;BAHIA;DAX OIL;PETRÓLEO NACIONAL;0
1990;DEZ;BAHIA;DAX OIL;PETRÓLEO NACIONAL;0
1990;NOV;BAHIA;DAX OIL;PETRÓLEO NACIONAL;0
1991;FEV;SÃO PAULO;RPBC;OUTRAS CARGAS;7523
1991;JAN;SÃO PAULO;RPBC;OUTRAS CARGAS;15351
1991;ABR;SÃO PAULO;RPBC;OUTRAS CARGAS;8777
1991;MAR;SÃO PAULO;RPBC;OUTRAS CARGAS;3310
1991;DEZ;BAHIA;DAX OIL;PETRÓLEO IMPORTADO;0
1991;SET;BAHIA;DAX OIL;PETRÓLEO IMPORTADO;0
1991;AGO;BAHIA;DAX OIL;PETRÓLEO IMPORTADO;0
1991;NOV;BAHIA;DAX OIL;PETRÓLEO IMPORTADO;0
1991;OUT;BAHIA;DAX OIL;PETRÓLEO IMPORTADO;0
1991;MAI;SÃO PAULO;RPBC;OUTRAS CARGAS;7267
1991;DEZ;SÃO PAULO;RPBC;OUTRAS CARGAS;9756
1991;NOV;SÃO PAULO;RPBC;OUTRAS CARGAS;17836
1991;FEV;BAHIA;RLAM;OUTRAS CARGAS;1585
1991;JAN;BAHIA;RLAM;OUTRAS CARGAS;1837
1991;OUT;SÃO PAULO;RPBC;OUTRAS CARGAS;5754
1991;JUL;SÃO PAULO;RPBC;OUTRAS CARGAS;6527
1991;JUN;SÃO PAULO;RPBC;OUTRAS CARGAS;5217
1991;SET;SÃO PAULO;RPBC;OUTRAS CARGAS;7710
1991;AGO;SÃO PAULO;RPBC;OUTRAS CARGAS;6371
1991;JUL;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;0
1991;JUN;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;0
1991;SET;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;0
1991;AGO;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;0
1991;MAI;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;0
1991;FEV;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;0
1991;JAN;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;0
1991;ABR;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;0
1991;MAR;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;0
1991;OUT;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;0
1991;MAI;BAHIA;DAX OIL;PETRÓLEO IMPORTADO;0
1991;ABR;BAHIA;DAX OIL;PETRÓLEO IMPORTADO;0
1991;JUL;BAHIA;DAX OIL;PETRÓLEO IMPORTADO;0
1991;JUN;BAHIA;DAX OIL;PETRÓLEO IMPORTADO;0
1991;MAR;BAHIA;DAX OIL;PETRÓLEO IMPORTADO;0
1991;DEZ;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;0
1991;NOV;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;0
1991;FEV;BAHIA;DAX OIL;PETRÓLEO IMPORTADO;0
1991;JAN;BAHIA;DAX OIL;PETRÓLEO IMPORTADO;0
1991;ABR;MINAS GERAIS;REGAP;OUTRAS CARGAS;0
1991;MAR;MINAS GERAIS;REGAP;OUTRAS CARGAS;0
1991;JUN;MINAS GERAIS;REGAP;OUTRAS CARGAS;0
1991;MAI;MINAS GERAIS;REGAP;OUTRAS CARGAS;0
1991;FEV;MINAS GERAIS;REGAP;OUTRAS CARGAS;0
1991;NOV;RIO DE JANEIRO;REDUC;OUTRAS CARGAS;6415
1991;OUT;RIO DE JANEIRO;REDUC;OUTRAS CARGAS;32134
1991;JAN;MINAS GERAIS;REGAP;OUTRAS CARGAS;0
1991;DEZ;RIO DE JANEIRO;REDUC;OUTRAS CARGAS;24242
1991;JUL;MINAS GERAIS;REGAP;OUTRAS CARGAS;0
1991;FEV;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS;2646
1991;JAN;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS;693
1991;ABR;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS;1692
1991;MAR;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS;0
1991;DEZ;MINAS GERAIS;REGAP;OUTRAS CARGAS;0
1991;SET;MINAS GERAIS;REGAP;OUTRAS CARGAS;21964
1991;AGO;MINAS GERAIS;REGAP;OUTRAS CARGAS;26871
1991;NOV;MINAS GERAIS;REGAP;OUTRAS CARGAS;0
1991;OUT;MINAS GERAIS;REGAP;OUTRAS CARGAS;4756
1991;SET;BAHIA;RLAM;OUTRAS CARGAS;1712
1991;AGO;BAHIA;RLAM;OUTRAS CARGAS;4284
1991;NOV;BAHIA;RLAM;OUTRAS CARGAS;3036
1991;OUT;BAHIA;RLAM;OUTRAS CARGAS;2313
1991;JUL;BAHIA;RLAM;OUTRAS CARGAS;9419
1991;ABR;BAHIA;RLAM;OUTRAS CARGAS;4239
1991;MAR;BAHIA;RLAM;OUTRAS CARGAS;925
1991;JUN;BAHIA;RLAM;OUTRAS CARGAS;5396
1991;MAI;BAHIA;RLAM;OUTRAS CARGAS;3523
1991;DEZ;BAHIA;RLAM;OUTRAS CARGAS;3606
1991;JUL;RIO DE JANEIRO;REDUC;OUTRAS CARGAS;8168
1991;JUN;RIO DE JANEIRO;REDUC;OUTRAS CARGAS;13627
1991;SET;RIO DE JANEIRO;REDUC;OUTRAS CARGAS;16126
1991;AGO;RIO DE JANEIRO;REDUC;OUTRAS CARGAS;28398
1991;MAI;RIO DE JANEIRO;REDUC;OUTRAS CARGAS;0
1991;FEV;RIO DE JANEIRO;REDUC;OUTRAS CARGAS;10652
1991;JAN;RIO DE JANEIRO;REDUC;OUTRAS CARGAS;24614
1991;ABR;RIO DE JANEIRO;REDUC;OUTRAS CARGAS;9545
1991;MAR;RIO DE JANEIRO;REDUC;OUTRAS CARGAS;20394
1991;DEZ;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO IMPORTADO;14308
1991;SET;SÃO PAULO;REVAP;PETRÓLEO IMPORTADO;183897
1991;AGO;SÃO PAULO;REVAP;PETRÓLEO IMPORTADO;232597
1991;NOV;SÃO PAULO;REVAP;PETRÓLEO IMPORTADO;343597
1991;OUT;SÃO PAULO;REVAP;PETRÓLEO IMPORTADO;285405
1991;JUL;SÃO PAULO;REVAP;PETRÓLEO IMPORTADO;296436
1991;ABR;SÃO PAULO;REVAP;PETRÓLEO IMPORTADO;54371
1991;MAR;SÃO PAULO;REVAP;PETRÓLEO IMPORTADO;15568
1991;JUN;SÃO PAULO;REVAP;PETRÓLEO IMPORTADO;132519
1991;MAI;SÃO PAULO;REVAP;PETRÓLEO IMPORTADO;158566
1991;DEZ;SÃO PAULO;REVAP;PETRÓLEO IMPORTADO;259251
1991;JUL;RIO GRANDE DO NORTE;RPCC;PETRÓLEO IMPORTADO;0
1991;JUN;RIO GRANDE DO NORTE;RPCC;PETRÓLEO IMPORTADO;0
1991;SET;RIO GRANDE DO NORTE;RPCC;PETRÓLEO IMPORTADO;0
1991;AGO;RIO GRANDE DO NORTE;RPCC;PETRÓLEO IMPORTADO;0
1991;MAI;RIO GRANDE DO NORTE;RPCC;PETRÓLEO IMPORTADO;0
1991;FEV;RIO GRANDE DO NORTE;RPCC;PETRÓLEO IMPORTADO;0
